Game Title,Game ID,Year,Average Rating,Number of Voters,Weight,Weight Votes,Owned,Type,Player Count,Best %,Best Votes,Recommended %,Recommended Votes,Not Recommended %,Not Recommended Votes,Vote Count
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,3,0.0,0,25.0,1,75.0,3,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,4,50.0,1,50.0,1,0.0,0,2
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,5,50.0,2,50.0,2,0.0,0,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,6,25.0,1,75.0,3,0.0,0,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,7,0.0,0,50.0,1,50.0,1,2
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,8,0.0,0,50.0,1,50.0,1,2
"Panzers Last Stand: Battles for Budapest, 1945",323046,2021,8.91,105,3.67,6,Not Owned,Base Game,1,0.0,0,75.0,3,25.0,1,4
"Panzers Last Stand: Battles for Budapest, 1945",323046,2021,8.91,105,3.67,6,Not Owned,Base Game,2,100.0,4,0.0,0,0.0,0,4
Spirit Island: Promo Pack 1,232394,2017,8.9,1541,4.31,32,Not Owned,Expansion,1,26.7,4,60.0,9,13.3,2,15
Spirit Island: Promo Pack 1,232394,2017,8.9,1541,4.31,32,Not Owned,Expansion,2,80.0,12,13.3,2,6.7,1,15
Spirit Island: Promo Pack 1,232394,2017,8.9,1541,4.31,32,Not Owned,Expansion,3,40.0,6,60.0,9,0.0,0,15
Spirit Island: Promo Pack 1,232394,2017,8.9,1541,4.31,32,Not Owned,Expansion,4,13.3,2,73.3,11,13.3,2,15
Imperium: Horizons,367518,2024,8.89,205,3.9,20,Not Owned,Base Game,1,65.2,15,26.1,6,8.7,2,23
Imperium: Horizons,367518,2024,8.89,205,3.9,20,Not Owned,Base Game,2,59.1,13,36.4,8,4.5,1,22
Imperium: Horizons,367518,2024,8.89,205,3.9,20,Not Owned,Base Game,3,22.7,5,50.0,11,27.3,6,22
Imperium: Horizons,367518,2024,8.89,205,3.9,20,Not Owned,Base Game,4,9.1,2,22.7,5,68.2,15,22
Too Many Bones: Unbreakable,347811,2023,8.89,585,3.7,10,Not Owned,Base Game,1,54.5,6,27.3,3,18.2,2,11
Too Many Bones: Unbreakable,347811,2023,8.89,585,3.7,10,Not Owned,Base Game,2,90.9,10,9.1,1,0.0,0,11
Too Many Bones: Unbreakable,347811,2023,8.89,585,3.7,10,Not Owned,Base Game,3,40.0,4,50.0,5,10.0,1,10
Too Many Bones: Unbreakable,347811,2023,8.89,585,3.7,10,Not Owned,Base Game,4,0.0,0,55.6,5,44.4,4,9
Festung Budapest,112962,2012,8.88,144,4.83,18,Not Owned,Expansion,1,0.0,0,100.0,1,0.0,0,1
Festung Budapest,112962,2012,8.88,144,4.83,18,Not Owned,Expansion,2,75.0,3,25.0,1,0.0,0,4
Festung Budapest,112962,2012,8.88,144,4.83,18,Not Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
Festung Budapest,112962,2012,8.88,144,4.83,18,Not Owned,Expansion,4,0.0,0,100.0,1,0.0,0,1
Mage Knight: Ultimate Edition,248562,2018,8.88,6621,4.66,509,Not Owned,Base Game,1,80.9,250,18.1,56,1.0,3,309
Mage Knight: Ultimate Edition,248562,2018,8.88,6621,4.66,509,Not Owned,Base Game,2,36.2,101,58.4,163,5.4,15,279
Mage Knight: Ultimate Edition,248562,2018,8.88,6621,4.66,509,Not Owned,Base Game,3,8.0,19,52.1,124,39.9,95,238
Mage Knight: Ultimate Edition,248562,2018,8.88,6621,4.66,509,Not Owned,Base Game,4,2.9,7,12.1,29,84.9,203,239
Mage Knight: Ultimate Edition,248562,2018,8.88,6621,4.66,509,Not Owned,Base Game,5,0.0,0,4.3,10,95.7,224,234
Enemy Action: Kharkov,291155,2022,8.87,161,3.81,16,Not Owned,Base Game,1,83.3,5,16.7,1,0.0,0,6
Enemy Action: Kharkov,291155,2022,8.87,161,3.81,16,Not Owned,Base Game,2,100.0,5,0.0,0,0.0,0,5
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,1,40.0,8,45.0,9,15.0,3,20
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,2,30.0,6,65.0,13,5.0,1,20
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,3,40.0,8,55.0,11,5.0,1,20
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,4,52.2,12,39.1,9,8.7,2,23
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,5,14.3,3,66.7,14,19.0,4,21
Race! Formula 90: 2nd Edition,349703,2023,8.87,187,3.86,21,Owned,Base Game,6,4.5,1,54.5,12,40.9,9,22
Frosthaven,295770,2022,8.87,6365,4.35,345,Not Owned,Base Game,1,14.3,22,55.2,85,30.5,47,154
Frosthaven,295770,2022,8.87,6365,4.35,345,Not Owned,Base Game,2,26.9,47,61.7,108,11.4,20,175
Frosthaven,295770,2022,8.87,6365,4.35,345,Not Owned,Base Game,3,56.5,95,36.3,61,7.1,12,168
Frosthaven,295770,2022,8.87,6365,4.35,345,Not Owned,Base Game,4,38.7,65,45.2,76,16.1,27,168
Anachrony: Fractures of Time,272077,2020,8.87,877,4.59,63,Not Owned,Expansion,1,33.3,4,66.7,8,0.0,0,12
Anachrony: Fractures of Time,272077,2020,8.87,877,4.59,63,Not Owned,Expansion,2,30.0,3,70.0,7,0.0,0,10
Anachrony: Fractures of Time,272077,2020,8.87,877,4.59,63,Not Owned,Expansion,3,75.0,9,25.0,3,0.0,0,12
Anachrony: Fractures of Time,272077,2020,8.87,877,4.59,63,Not Owned,Expansion,4,11.1,1,66.7,6,22.2,2,9
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,1,0,0,0,0,0,0,0
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,2,0,0,0,0,0,0,0
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,3,0,0,0,0,0,0,0
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,4,0,0,0,0,0,0,0
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,5,0,0,0,0,0,0,0
Kingdom Death: Monster – Slenderman Expansion,136137,2016,8.86,218,4.0,1,Not Owned,Expansion,6,0,0,0,0,0,0,0
Skies Above Britain,325096,2023,8.86,281,3.64,25,Not Owned,Base Game,1,100.0,13,0.0,0,0.0,0,13
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,1,0.0,0,9.1,2,90.9,20,22
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,2,21.4,6,50.0,14,28.6,8,28
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,3,25.0,6,70.8,17,4.2,1,24
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,4,80.8,21,19.2,5,0.0,0,26
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,5,29.2,7,25.0,6,45.8,11,24
Root: The Marauder Expansion,330149,2022,8.86,1909,3.86,22,Not Owned,Expansion,6,0.0,0,31.8,7,68.2,15,22
Star Wars: Rebellion – Rise of the Empire,226840,2017,8.86,4339,3.68,82,Owned,Expansion,1,0.0,0,9.5,4,90.5,38,42
Star Wars: Rebellion – Rise of the Empire,226840,2017,8.86,4339,3.68,82,Owned,Expansion,2,98.1,52,1.9,1,0.0,0,53
Star Wars: Rebellion – Rise of the Empire,226840,2017,8.86,4339,3.68,82,Owned,Expansion,3,2.6,1,18.4,7,78.9,30,38
Star Wars: Rebellion – Rise of the Empire,226840,2017,8.86,4339,3.68,82,Owned,Expansion,4,4.9,2,24.4,10,70.7,29,41
Catharsis,336811,2022,8.85,144,2.6,5,Not Owned,Base Game,1,66.7,4,33.3,2,0.0,0,6
Catharsis,336811,2022,8.85,144,2.6,5,Not Owned,Base Game,2,50.0,3,50.0,3,0.0,0,6
Catharsis,336811,2022,8.85,144,2.6,5,Not Owned,Base Game,3,66.7,4,33.3,2,0.0,0,6
Catharsis,336811,2022,8.85,144,2.6,5,Not Owned,Base Game,4,71.4,5,28.6,2,0.0,0,7
Catharsis,336811,2022,8.85,144,2.6,5,Not Owned,Base Game,5,0.0,0,80.0,4,20.0,1,5
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,1,23.8,5,61.9,13,14.3,3,21
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,2,42.9,15,51.4,18,5.7,2,35
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,3,65.5,19,27.6,8,6.9,2,29
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,4,24.1,7,58.6,17,17.2,5,29
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,5,3.7,1,18.5,5,77.8,21,27
Everdell: The Complete Collection,332398,2022,8.85,2836,3.02,57,Not Owned,Base Game,6,0.0,0,11.5,3,88.5,23,26
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,1,0.0,0,0.0,0,100.0,13,13
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,2,18.8,3,75.0,12,6.2,1,16
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,3,66.7,12,16.7,3,16.7,3,18
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,4,52.9,9,47.1,8,0.0,0,17
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,5,21.4,3,42.9,6,35.7,5,14
Food Chain Magnate: The Ketchup Mechanism & Other Ideas,261526,2019,8.85,972,4.48,58,Owned,Expansion,6,0.0,0,21.4,3,78.6,11,14
Terraforming Mars: Prelude,247030,2018,8.85,14782,2.5,189,Owned,Expansion,1,12.7,10,75.9,60,11.4,9,79
Terraforming Mars: Prelude,247030,2018,8.85,14782,2.5,189,Owned,Expansion,2,31.8,28,64.8,57,3.4,3,88
Terraforming Mars: Prelude,247030,2018,8.85,14782,2.5,189,Owned,Expansion,3,69.4,59,30.6,26,0.0,0,85
Terraforming Mars: Prelude,247030,2018,8.85,14782,2.5,189,Owned,Expansion,4,41.0,34,54.2,45,4.8,4,83
Terraforming Mars: Prelude,247030,2018,8.85,14782,2.5,189,Owned,Expansion,5,8.6,6,52.9,37,38.6,27,70
Roads to Gettysburg II: Lee Strikes North,215565,2018,8.84,255,3.7,20,Not Owned,Base Game,1,0.0,0,80.0,8,20.0,2,10
Roads to Gettysburg II: Lee Strikes North,215565,2018,8.84,255,3.7,20,Not Owned,Base Game,2,100.0,11,0.0,0,0.0,0,11
Ticket to Ride Legacy: Legends of the West,390092,2023,8.83,1917,2.54,46,Not Owned,Base Game,1,0.0,0,0.0,0,100.0,46,46
Ticket to Ride Legacy: Legends of the West,390092,2023,8.83,1917,2.54,46,Not Owned,Base Game,2,10.7,6,46.4,26,42.9,24,56
Ticket to Ride Legacy: Legends of the West,390092,2023,8.83,1917,2.54,46,Not Owned,Base Game,3,22.9,11,68.8,33,8.3,4,48
Ticket to Ride Legacy: Legends of the West,390092,2023,8.83,1917,2.54,46,Not Owned,Base Game,4,63.0,34,35.2,19,1.9,1,54
Ticket to Ride Legacy: Legends of the West,390092,2023,8.83,1917,2.54,46,Not Owned,Base Game,5,39.6,19,37.5,18,22.9,11,48
Infinity N4: Core Rules,326767,2020,8.83,114,4.36,14,Not Owned,Base Game,1,28.6,2,28.6,2,42.9,3,7
Infinity N4: Core Rules,326767,2020,8.83,114,4.36,14,Not Owned,Base Game,2,85.7,6,14.3,1,0.0,0,7
The Isofarian Guard,281526,2023,8.82,814,3.13,60,Not Owned,Base Game,1,64.9,24,35.1,13,0.0,0,37
The Isofarian Guard,281526,2023,8.82,814,3.13,60,Not Owned,Base Game,2,54.1,20,37.8,14,8.1,3,37
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,1,0.0,0,100.0,5,0.0,0,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,2,100.0,5,0.0,0,0.0,0,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,3,80.0,4,0.0,0,20.0,1,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,4,80.0,4,20.0,1,0.0,0,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,5,80.0,4,0.0,0,20.0,1,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,6,80.0,4,20.0,1,0.0,0,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,7,80.0,4,0.0,0,20.0,1,5
The Third World War: Designer Signature Edition,316410,2022,8.82,125,3.8,10,Not Owned,Base Game,8,80.0,4,20.0,1,0.0,0,5
Dune: Imperium – Rise of Ix,342031,2022,8.82,6652,3.15,129,Not Owned,Expansion,1,4.9,4,59.8,49,35.4,29,82
Dune: Imperium – Rise of Ix,342031,2022,8.82,6652,3.15,129,Not Owned,Expansion,2,2.5,2,68.8,55,28.7,23,80
Dune: Imperium – Rise of Ix,342031,2022,8.82,6652,3.15,129,Not Owned,Expansion,3,61.1,55,36.7,33,2.2,2,90
Dune: Imperium – Rise of Ix,342031,2022,8.82,6652,3.15,129,Not Owned,Expansion,4,71.7,66,27.2,25,1.1,1,92
The Battle of Five Armies Collector's Edition,263177,2021,8.81,111,4.0,4,Not Owned,Base Game,1,0.0,0,0.0,0,100.0,2,2
The Battle of Five Armies Collector's Edition,263177,2021,8.81,111,4.0,4,Not Owned,Base Game,2,100.0,2,0.0,0,0.0,0,2
Hatten in Flames: ASL Historical Module 9,254682,2018,8.81,116,4.67,6,Not Owned,Expansion,1,0.0,0,66.7,2,33.3,1,3
Hatten in Flames: ASL Historical Module 9,254682,2018,8.81,116,4.67,6,Not Owned,Expansion,2,100.0,3,0.0,0,0.0,0,3
Age of Innovation,383179,2023,8.8,2691,4.24,200,Owned,Base Game,1,4.0,3,58.7,44,37.3,28,75
Age of Innovation,383179,2023,8.8,2691,4.24,200,Owned,Base Game,2,6.0,5,69.9,58,24.1,20,83
Age of Innovation,383179,2023,8.8,2691,4.24,200,Owned,Base Game,3,35.6,32,60.0,54,4.4,4,90
Age of Innovation,383179,2023,8.8,2691,4.24,200,Owned,Base Game,4,77.8,70,18.9,17,3.3,3,90
Age of Innovation,383179,2023,8.8,2691,4.24,200,Owned,Base Game,5,10.0,8,52.5,42,37.5,30,80
Malifaux (Third Edition),281657,2019,8.8,153,4.3,10,Not Owned,Base Game,1,0,0,0,0,0,0,0
Malifaux (Third Edition),281657,2019,8.8,153,4.3,10,Not Owned,Base Game,2,0,0,0,0,0,0,0
Terra Mystica: Big Box,356238,2022,8.8,286,4.12,8,Not Owned,Base Game,1,0.0,0,66.7,2,33.3,1,3
Terra Mystica: Big Box,356238,2022,8.8,286,4.12,8,Not Owned,Base Game,2,0.0,0,100.0,3,0.0,0,3
Terra Mystica: Big Box,356238,2022,8.8,286,4.12,8,Not Owned,Base Game,3,66.7,2,33.3,1,0.0,0,3
Terra Mystica: Big Box,356238,2022,8.8,286,4.12,8,Not Owned,Base Game,4,100.0,1,0.0,0,0.0,0,1
Terra Mystica: Big Box,356238,2022,8.8,286,4.12,8,Not Owned,Base Game,5,0.0,0,100.0,1,0.0,0,1
Too Many Bones: The Automaton of Shale,349916,2022,8.8,173,4.0,1,Not Owned,Expansion,1,0,0,0,0,0,0,0
Too Many Bones: The Automaton of Shale,349916,2022,8.8,173,4.0,1,Not Owned,Expansion,2,0.0,0,100.0,1,0.0,0,1
Too Many Bones: The Automaton of Shale,349916,2022,8.8,173,4.0,1,Not Owned,Expansion,3,100.0,1,0.0,0,0.0,0,1
Too Many Bones: The Automaton of Shale,349916,2022,8.8,173,4.0,1,Not Owned,Expansion,4,0,0,0,0,0,0,0
Last Chance for Victory: The Battle of Gettysburg,144574,2014,8.79,172,4.07,27,Not Owned,Base Game,1,0.0,0,100.0,4,0.0,0,4
Last Chance for Victory: The Battle of Gettysburg,144574,2014,8.79,172,4.07,27,Not Owned,Base Game,2,100.0,5,0.0,0,0.0,0,5
Vietnam: 1965-1975 (2nd edition),332402,2022,8.79,124,4.62,8,Not Owned,Base Game,1,0.0,0,83.3,5,16.7,1,6
Vietnam: 1965-1975 (2nd edition),332402,2022,8.79,124,4.62,8,Not Owned,Base Game,2,100.0,8,0.0,0,0.0,0,8
Too Many Bones: Gasket,239290,2018,8.79,730,3.0,1,Not Owned,Expansion,1,0,0,0,0,0,0,0
Too Many Bones: Gasket,239290,2018,8.79,730,3.0,1,Not Owned,Expansion,2,0,0,0,0,0,0,0
Too Many Bones: Gasket,239290,2018,8.79,730,3.0,1,Not Owned,Expansion,3,0,0,0,0,0,0,0
Too Many Bones: Gasket,239290,2018,8.79,730,3.0,1,Not Owned,Expansion,4,0,0,0,0,0,0,0
"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",314577,2022,8.78,323,4.76,51,Not Owned,Base Game,1,0.0,0,87.5,7,12.5,1,8
"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",314577,2022,8.78,323,4.76,51,Not Owned,Base Game,2,100.0,10,0.0,0,0.0,0,10
Mage Knight Board Game: The Lost Legion Expansion,130704,2012,8.78,3793,4.23,219,Not Owned,Expansion,1,70.8,46,24.6,16,4.6,3,65
Mage Knight Board Game: The Lost Legion Expansion,130704,2012,8.78,3793,4.23,219,Not Owned,Expansion,2,65.7,44,32.8,22,1.5,1,67
Mage Knight Board Game: The Lost Legion Expansion,130704,2012,8.78,3793,4.23,219,Not Owned,Expansion,3,19.0,11,63.8,37,17.2,10,58
Mage Knight Board Game: The Lost Legion Expansion,130704,2012,8.78,3793,4.23,219,Not Owned,Expansion,4,5.9,3,31.4,16,62.7,32,51
Mage Knight Board Game: The Lost Legion Expansion,130704,2012,8.78,3793,4.23,219,Not Owned,Expansion,5,0.0,0,10.0,5,90.0,45,50
Trickerion: Collector's Edition,255668,2019,8.78,2278,4.54,152,Not Owned,Base Game,1,13.3,4,60.0,18,26.7,8,30
Trickerion: Collector's Edition,255668,2019,8.78,2278,4.54,152,Not Owned,Base Game,2,12.8,5,84.6,33,2.6,1,39
Trickerion: Collector's Edition,255668,2019,8.78,2278,4.54,152,Not Owned,Base Game,3,71.1,27,28.9,11,0.0,0,38
Trickerion: Collector's Edition,255668,2019,8.78,2278,4.54,152,Not Owned,Base Game,4,61.1,22,36.1,13,2.8,1,36
Too Many Bones: 40 Caves in Daelore,350692,2023,8.78,125,0.0,0,Not Owned,Expansion,1,0,0,0,0,0,0,0
Too Many Bones: 40 Caves in Daelore,350692,2023,8.78,125,0.0,0,Not Owned,Expansion,2,0,0,0,0,0,0,0
Too Many Bones: 40 Caves in Daelore,350692,2023,8.78,125,0.0,0,Not Owned,Expansion,3,0,0,0,0,0,0,0
Too Many Bones: 40 Caves in Daelore,350692,2023,8.78,125,0.0,0,Not Owned,Expansion,4,0,0,0,0,0,0,0
Marvel Champions: The Card Game – NeXt Evolution,383818,2023,8.78,212,3.0,1,Not Owned,Expansion,1,100.0,1,0.0,0,0.0,0,1
Marvel Champions: The Card Game – NeXt Evolution,383818,2023,8.78,212,3.0,1,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
Marvel Champions: The Card Game – NeXt Evolution,383818,2023,8.78,212,3.0,1,Not Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
Marvel Champions: The Card Game – NeXt Evolution,383818,2023,8.78,212,3.0,1,Not Owned,Expansion,4,0.0,0,0.0,0,100.0,1,1
The Witcher: Old World – Adventure Pack,340968,2023,8.78,263,2.0,5,Not Owned,Expansion,1,0,0,0,0,0,0,0
The Witcher: Old World – Adventure Pack,340968,2023,8.78,263,2.0,5,Not Owned,Expansion,2,0,0,0,0,0,0,0
The Witcher: Old World – Adventure Pack,340968,2023,8.78,263,2.0,5,Not Owned,Expansion,3,0,0,0,0,0,0,0
The Witcher: Old World – Adventure Pack,340968,2023,8.78,263,2.0,5,Not Owned,Expansion,4,0,0,0,0,0,0,0
The Witcher: Old World – Adventure Pack,340968,2023,8.78,263,2.0,5,Not Owned,Expansion,5,0,0,0,0,0,0,0
Too Many Bones: 40 Days in Daelore,239292,2018,8.77,833,3.67,3,Not Owned,Expansion,1,100.0,2,0.0,0,0.0,0,2
Too Many Bones: 40 Days in Daelore,239292,2018,8.77,833,3.67,3,Not Owned,Expansion,2,100.0,3,0.0,0,0.0,0,3
Too Many Bones: 40 Days in Daelore,239292,2018,8.77,833,3.67,3,Not Owned,Expansion,3,100.0,2,0.0,0,0.0,0,2
Too Many Bones: 40 Days in Daelore,239292,2018,8.77,833,3.67,3,Not Owned,Expansion,4,50.0,1,50.0,1,0.0,0,2
Valor of the Guards: ASL Historical Module Number 7,19829,2008,8.77,291,4.61,54,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,3,3
Valor of the Guards: ASL Historical Module Number 7,19829,2008,8.77,291,4.61,54,Not Owned,Expansion,2,20.0,1,60.0,3,20.0,1,5
Valor of the Guards: ASL Historical Module Number 7,19829,2008,8.77,291,4.61,54,Not Owned,Expansion,3,0.0,0,50.0,1,50.0,1,2
Valor of the Guards: ASL Historical Module Number 7,19829,2008,8.77,291,4.61,54,Not Owned,Expansion,4,60.0,3,0.0,0,40.0,2,5
Star Trek: Alliance – Dominion War Campaign,275972,2021,8.77,222,3.14,14,Not Owned,Base Game,1,50.0,5,40.0,4,10.0,1,10
Star Trek: Alliance – Dominion War Campaign,275972,2021,8.77,222,3.14,14,Not Owned,Base Game,2,70.0,7,30.0,3,0.0,0,10
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,1,25.0,1,0.0,0,75.0,3,4
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,2,25.0,1,0.0,0,75.0,3,4
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,3,0.0,0,80.0,4,20.0,1,5
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,4,40.0,2,60.0,3,0.0,0,5
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,5,50.0,2,50.0,2,0.0,0,4
Black Rose Wars: Sator Box,312230,2020,8.76,274,3.5,2,Not Owned,Expansion,6,33.3,1,66.7,2,0.0,0,3
Black Rose Wars: Rebirth,342444,2023,8.76,395,3.58,43,Not Owned,Base Game,1,0.0,0,36.8,7,63.2,12,19
Black Rose Wars: Rebirth,342444,2023,8.76,395,3.58,43,Not Owned,Base Game,2,16.7,3,61.1,11,22.2,4,18
Black Rose Wars: Rebirth,342444,2023,8.76,395,3.58,43,Not Owned,Base Game,3,33.3,8,58.3,14,8.3,2,24
Black Rose Wars: Rebirth,342444,2023,8.76,395,3.58,43,Not Owned,Base Game,4,60.0,15,28.0,7,12.0,3,25
Too Many Bones: Ghillie,224899,2017,8.76,1074,3.33,9,Not Owned,Expansion,1,0.0,0,100.0,1,0.0,0,1
Too Many Bones: Ghillie,224899,2017,8.76,1074,3.33,9,Not Owned,Expansion,2,0.0,0,100.0,1,0.0,0,1
Too Many Bones: Ghillie,224899,2017,8.76,1074,3.33,9,Not Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
Too Many Bones: Ghillie,224899,2017,8.76,1074,3.33,9,Not Owned,Expansion,4,0,0,0,0,0,0,0
Evil Upheaval,336323,2021,8.76,131,2.67,3,Not Owned,Base Game,1,0.0,0,100.0,1,0.0,0,1
Evil Upheaval,336323,2021,8.76,131,2.67,3,Not Owned,Base Game,2,0.0,0,0.0,0,100.0,1,1
Evil Upheaval,336323,2021,8.76,131,2.67,3,Not Owned,Base Game,3,0.0,0,66.7,2,33.3,1,3
Evil Upheaval,336323,2021,8.76,131,2.67,3,Not Owned,Base Game,4,50.0,1,0.0,0,50.0,1,2
Evil Upheaval,336323,2021,8.76,131,2.67,3,Not Owned,Base Game,5,0.0,0,0.0,0,100.0,1,1
Marvel United: X-Men – Kickstarter Promos Box,339182,2022,8.76,426,0.0,0,Not Owned,Expansion,1,0,0,0,0,0,0,0
Marvel United: X-Men – Kickstarter Promos Box,339182,2022,8.76,426,0.0,0,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
Marvel United: X-Men – Kickstarter Promos Box,339182,2022,8.76,426,0.0,0,Not Owned,Expansion,3,100.0,1,0.0,0,0.0,0,1
Marvel United: X-Men – Kickstarter Promos Box,339182,2022,8.76,426,0.0,0,Not Owned,Expansion,4,100.0,1,0.0,0,0.0,0,1
Marvel United: X-Men – Kickstarter Promos Box,339182,2022,8.76,426,0.0,0,Not Owned,Expansion,5,0,0,0,0,0,0,0
Europa Universalis: The Price of Power,254127,2023,8.76,969,4.66,222,Not Owned,Base Game,1,16.4,11,59.7,40,23.9,16,67
Europa Universalis: The Price of Power,254127,2023,8.76,969,4.66,222,Not Owned,Base Game,2,9.5,6,50.8,32,39.7,25,63
Europa Universalis: The Price of Power,254127,2023,8.76,969,4.66,222,Not Owned,Base Game,3,15.1,11,79.5,58,5.5,4,73
Europa Universalis: The Price of Power,254127,2023,8.76,969,4.66,222,Not Owned,Base Game,4,75.3,58,23.4,18,1.3,1,77
"Western Front Ace: The Great War in the Air, 1916-1918",294112,2023,8.76,114,3.0,11,Not Owned,Base Game,1,100.0,2,0.0,0,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.75,109,3.5,4,Not Owned,Expansion,1,0.0,0,100.0,2,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.75,109,3.5,4,Not Owned,Expansion,2,50.0,1,50.0,1,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.75,109,3.5,4,Not Owned,Expansion,3,100.0,2,0.0,0,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.75,109,3.5,4,Not Owned,Expansion,4,0.0,0,100.0,2,0.0,0,2
Spirit Island: Seele des Flächenbrands,292800,2019,8.75,234,4.0,2,Not Owned,Expansion,1,0,0,0,0,0,0,0
Spirit Island: Seele des Flächenbrands,292800,2019,8.75,234,4.0,2,Not Owned,Expansion,2,0,0,0,0,0,0,0
Spirit Island: Seele des Flächenbrands,292800,2019,8.75,234,4.0,2,Not Owned,Expansion,3,0,0,0,0,0,0,0
Spirit Island: Seele des Flächenbrands,292800,2019,8.75,234,4.0,2,Not Owned,Expansion,4,0,0,0,0,0,0,0
Too Many Bones: Polaris,349579,2023,8.75,118,4.0,1,Not Owned,Expansion,1,0,0,0,0,0,0,0
